photo_cod,image_path,hpi,ivr
VI166,out_img_norm/VI166_yolo.png,1,7
VI3552,out_img_norm/VI3552_yolo.png,0,0
GI688,out_img_norm/GI688_yolo.png,2,7
GI139,out_img_norm/GI139_yolo.png,1,7
VI2363,out_img_norm/VI2363_yolo.png,0,0
VI4321,out_img_norm/VI4321_yolo.png,5,0
VI3357,out_img_norm/VI3357_yolo.png,2,3
VI4317,out_img_norm/VI4317_yolo.png,6,0
VI3091,out_img_norm/VI3091_yolo.png,1,7
GI107,out_img_norm/GI107_yolo.png,5,0
VI2122,out_img_norm/VI2122_yolo.png,2,7
GI157,out_img_norm/GI157_yolo.png,0,0
GI300,out_img_norm/GI300_yolo.png,1,1
VI1610,out_img_norm/VI1610_yolo.png,1,1
VI3003,out_img_norm/VI3003_yolo.png,1,7
VI4346,out_img_norm/VI4346_yolo.png,5,0
VI1161,out_img_norm/VI1161_yolo.png,1,7
VI2827,out_img_norm/VI2827_yolo.png,1,1
VI823,out_img_norm/VI823_yolo.png,2,6
VI1705,out_img_norm/VI1705_yolo.png,1,1
VI2035,out_img_norm/VI2035_yolo.png,5,0
GI515,out_img_norm/GI515_yolo.png,0,0
VI2600,out_img_norm/VI2600_yolo.png,5,0
GI387,out_img_norm/GI387_yolo.png,2,1
VI168,out_img_norm/VI168_yolo.png,1,7
VI2396,out_img_norm/VI2396_yolo.png,1,1
VI1521,out_img_norm/VI1521_yolo.png,1,1
VI4416,out_img_norm/VI4416_yolo.png,0,0
GI723,out_img_norm/GI723_yolo.png,5,0
VI1258,out_img_norm/VI1258_yolo.png,4,3
VI2834,out_img_norm/VI2834_yolo.png,1,1
VI3403,out_img_norm/VI3403_yolo.png,0,0
VI3271,out_img_norm/VI3271_yolo.png,0,0
GI133,out_img_norm/GI133_yolo.png,4,2
VI4335,out_img_norm/VI4335_yolo.png,5,0
VI1405,out_img_norm/VI1405_yolo.png,1,6
VI3245,out_img_norm/VI3245_yolo.png,1,7
GI818,out_img_norm/GI818_yolo.png,0,0
VI600,out_img_norm/VI600_yolo.png,2,5
GI834,out_img_norm/GI834_yolo.png,4,1
GI45,out_img_norm/GI45_yolo.png,0,0
VI106,out_img_norm/VI106_yolo.png,2,2
VI3270,out_img_norm/VI3270_yolo.png,1,7
VI2886,out_img_norm/VI2886_yolo.png,2,1
VI3251,out_img_norm/VI3251_yolo.png,0,0
VI2631,out_img_norm/VI2631_yolo.png,5,0
GI145,out_img_norm/GI145_yolo.png,0,0
VI2059,out_img_norm/VI2059_yolo.png,1,7
VI3488,out_img_norm/VI3488_yolo.png,2,7
VI1129,out_img_norm/VI1129_yolo.png,1,7
GI325,out_img_norm/GI325_yolo.png,5,0
GI67,out_img_norm/GI67_yolo.png,0,0
VI2974,out_img_norm/VI2974_yolo.png,0,0
VI1669,out_img_norm/VI1669_yolo.png,5,0
VI4320,out_img_norm/VI4320_yolo.png,4,7
GI490,out_img_norm/GI490_yolo.png,1,1
VI1063,out_img_norm/VI1063_yolo.png,1,6
VI181,out_img_norm/VI181_yolo.png,1,7
VI2857,out_img_norm/VI2857_yolo.png,2,1
VI2766,out_img_norm/VI2766_yolo.png,2,4
VI25,out_img_norm/VI25_yolo.png,5,0
VI4063,out_img_norm/VI4063_yolo.png,2,1
VI125,out_img_norm/VI125_yolo.png,1,7
GI813,out_img_norm/GI813_yolo.png,0,0
VI4184,out_img_norm/VI4184_yolo.png,3,7
VI4340,out_img_norm/VI4340_yolo.png,0,0
VI2061,out_img_norm/VI2061_yolo.png,0,0
VI857,out_img_norm/VI857_yolo.png,0,0
VI203,out_img_norm/VI203_yolo.png,0,0
VI3452,out_img_norm/VI3452_yolo.png,2,7
VI2307,out_img_norm/VI2307_yolo.png,1,1
VI4077,out_img_norm/VI4077_yolo.png,5,0
VI3557,out_img_norm/VI3557_yolo.png,0,0
VI176,out_img_norm/VI176_yolo.png,2,7
VI1458,out_img_norm/VI1458_yolo.png,0,0
VI1962,out_img_norm/VI1962_yolo.png,0,0
VI487,out_img_norm/VI487_yolo.png,1,7
VI1487,out_img_norm/VI1487_yolo.png,1,7
VI524,out_img_norm/VI524_yolo.png,1,7
VI1212,out_img_norm/VI1212_yolo.png,1,1
VI967,out_img_norm/VI967_yolo.png,5,0
VI858,out_img_norm/VI858_yolo.png,5,0
GI566,out_img_norm/GI566_yolo.png,0,0
VI1932,out_img_norm/VI1932_yolo.png,1,7
VI2139,out_img_norm/VI2139_yolo.png,0,0
VI3318,out_img_norm/VI3318_yolo.png,0,0
VI2164,out_img_norm/VI2164_yolo.png,1,7
VI3155,out_img_norm/VI3155_yolo.png,2,6
VI1732,out_img_norm/VI1732_yolo.png,2,1
GI790,out_img_norm/GI790_yolo.png,1,7
VI1126,out_img_norm/VI1126_yolo.png,0,0
VI1326,out_img_norm/VI1326_yolo.png,5,0
VI416,out_img_norm/VI416_yolo.png,0,0
VI2955,out_img_norm/VI2955_yolo.png,2,1
VI316,out_img_norm/VI316_yolo.png,0,0
VI4183,out_img_norm/VI4183_yolo.png,4,5
VI209,out_img_norm/VI209_yolo.png,1,7
GI111,out_img_norm/GI111_yolo.png,5,0
VI379,out_img_norm/VI379_yolo.png,1,7
VI2421,out_img_norm/VI2421_yolo.png,1,7
VI2957,out_img_norm/VI2957_yolo.png,0,0
GI124,out_img_norm/GI124_yolo.png,2,6
VI1489,out_img_norm/VI1489_yolo.png,1,7
VI1728,out_img_norm/VI1728_yolo.png,1,1
VI1068,out_img_norm/VI1068_yolo.png,1,6
VI42,out_img_norm/VI42_yolo.png,1,7
GI677,out_img_norm/GI677_yolo.png,0,0
VI1146,out_img_norm/VI1146_yolo.png,0,0
VI2291,out_img_norm/VI2291_yolo.png,1,7
VI2956,out_img_norm/VI2956_yolo.png,1,7
VI2597,out_img_norm/VI2597_yolo.png,5,0
VI41,out_img_norm/VI41_yolo.png,1,6
VI30,out_img_norm/VI30_yolo.png,2,7
GI535,out_img_norm/GI535_yolo.png,1,7
VI1183,out_img_norm/VI1183_yolo.png,1,7
VI2062,out_img_norm/VI2062_yolo.png,1,7
VI3974,out_img_norm/VI3974_yolo.png,3,2
VI2036,out_img_norm/VI2036_yolo.png,0,0
VI1039,out_img_norm/VI1039_yolo.png,1,5
VI2937,out_img_norm/VI2937_yolo.png,1,7
VI1029,out_img_norm/VI1029_yolo.png,1,6
VI2131,out_img_norm/VI2131_yolo.png,1,7
VI3054,out_img_norm/VI3054_yolo.png,1,1
VI1363,out_img_norm/VI1363_yolo.png,1,5
VI3064,out_img_norm/VI3064_yolo.png,3,3
VI134,out_img_norm/VI134_yolo.png,1,3
GI671,out_img_norm/GI671_yolo.png,0,0
VI960,out_img_norm/VI960_yolo.png,5,0
VI1075,out_img_norm/VI1075_yolo.png,5,0
VI2290,out_img_norm/VI2290_yolo.png,0,0
VI24,out_img_norm/VI24_yolo.png,1,7
VI321,out_img_norm/VI321_yolo.png,1,7
VI3346,out_img_norm/VI3346_yolo.png,1,7
VI150,out_img_norm/VI150_yolo.png,1,5
VI498,out_img_norm/VI498_yolo.png,1,6
VI1348,out_img_norm/VI1348_yolo.png,5,0
GI570,out_img_norm/GI570_yolo.png,1,7
VI4177,out_img_norm/VI4177_yolo.png,1,7
VI871,out_img_norm/VI871_yolo.png,5,0
GI399,out_img_norm/GI399_yolo.png,3,1
VI1628,out_img_norm/VI1628_yolo.png,2,1
GI654,out_img_norm/GI654_yolo.png,1,7
VI1426,out_img_norm/VI1426_yolo.png,5,0
VI1738,out_img_norm/VI1738_yolo.png,1,7
VI2261,out_img_norm/VI2261_yolo.png,0,0
VI1981,out_img_norm/VI1981_yolo.png,0,0
VI1781,out_img_norm/VI1781_yolo.png,1,7
VI77,out_img_norm/VI77_yolo.png,1,7
VI3597,out_img_norm/VI3597_yolo.png,1,7
GI672,out_img_norm/GI672_yolo.png,0,0
VI4242,out_img_norm/VI4242_yolo.png,1,1
GI225,out_img_norm/GI225_yolo.png,1,1
GI605,out_img_norm/GI605_yolo.png,0,0
VI2425,out_img_norm/VI2425_yolo.png,2,2
VI4450,out_img_norm/VI4450_yolo.png,4,1
VI1537,out_img_norm/VI1537_yolo.png,1,1
VI2011,out_img_norm/VI2011_yolo.png,1,7
VI358,out_img_norm/VI358_yolo.png,1,6
GI134,out_img_norm/GI134_yolo.png,0,0
VI4098,out_img_norm/VI4098_yolo.png,5,0
VI2745,out_img_norm/VI2745_yolo.png,6,0
VI356,out_img_norm/VI356_yolo.png,0,0
GI704,out_img_norm/GI704_yolo.png,5,0
VI1044,out_img_norm/VI1044_yolo.png,2,1
VI1576,out_img_norm/VI1576_yolo.png,1,1
VI1371,out_img_norm/VI1371_yolo.png,1,7
GI775,out_img_norm/GI775_yolo.png,1,7
VI4015,out_img_norm/VI4015_yolo.png,1,6
VI2671,out_img_norm/VI2671_yolo.png,2,7
VI1626,out_img_norm/VI1626_yolo.png,1,7
VI2404,out_img_norm/VI2404_yolo.png,1,1
VI717,out_img_norm/VI717_yolo.png,1,7
VI2327,out_img_norm/VI2327_yolo.png,0,0
VI1398,out_img_norm/VI1398_yolo.png,2,4
VI1181,out_img_norm/VI1181_yolo.png,1,6
VI2726,out_img_norm/VI2726_yolo.png,1,1
VI529,out_img_norm/VI529_yolo.png,0,0
VI2365,out_img_norm/VI2365_yolo.png,0,0
VI1221,out_img_norm/VI1221_yolo.png,1,2
VI2733,out_img_norm/VI2733_yolo.png,2,1
VI3200,out_img_norm/VI3200_yolo.png,2,1
VI701,out_img_norm/VI701_yolo.png,1,6
VI426,out_img_norm/VI426_yolo.png,3,5
VI3176,out_img_norm/VI3176_yolo.png,0,0
VI3166,out_img_norm/VI3166_yolo.png,0,0
VI882,out_img_norm/VI882_yolo.png,3,2
VI1536,out_img_norm/VI1536_yolo.png,1,1
VI2590,out_img_norm/VI2590_yolo.png,1,1
VI4480,out_img_norm/VI4480_yolo.png,5,0
GI304,out_img_norm/GI304_yolo.png,1,1
VI560,out_img_norm/VI560_yolo.png,1,7
VI2427,out_img_norm/VI2427_yolo.png,1,7
VI3051,out_img_norm/VI3051_yolo.png,1,1
VI1897,out_img_norm/VI1897_yolo.png,5,0
VI478,out_img_norm/VI478_yolo.png,1,7
GI185,out_img_norm/GI185_yolo.png,3,1
VI2432,out_img_norm/VI2432_yolo.png,0,0
VI104,out_img_norm/VI104_yolo.png,1,3
VI874,out_img_norm/VI874_yolo.png,5,0
VI666,out_img_norm/VI666_yolo.png,5,0
VI4152,out_img_norm/VI4152_yolo.png,2,1
VI2134,out_img_norm/VI2134_yolo.png,1,7
VI4433,out_img_norm/VI4433_yolo.png,0,0
VI2881,out_img_norm/VI2881_yolo.png,1,1
VI1911,out_img_norm/VI1911_yolo.png,1,7
VI3549,out_img_norm/VI3549_yolo.png,0,0
VI1541,out_img_norm/VI1541_yolo.png,1,7
VI2394,out_img_norm/VI2394_yolo.png,3,1
VI213,out_img_norm/VI213_yolo.png,0,0
VI4030,out_img_norm/VI4030_yolo.png,2,1
VI1058,out_img_norm/VI1058_yolo.png,1,6
VI1870,out_img_norm/VI1870_yolo.png,1,1
VI2428,out_img_norm/VI2428_yolo.png,5,0
VI763,out_img_norm/VI763_yolo.png,3,1
VI2475,out_img_norm/VI2475_yolo.png,4,1
VI2606,out_img_norm/VI2606_yolo.png,5,0
VI762,out_img_norm/VI762_yolo.png,1,5
VI3277,out_img_norm/VI3277_yolo.png,2,7
VI2786,out_img_norm/VI2786_yolo.png,1,1
VI3473,out_img_norm/VI3473_yolo.png,0,0
VI806,out_img_norm/VI806_yolo.png,1,2
VI4066,out_img_norm/VI4066_yolo.png,2,1
VI1651,out_img_norm/VI1651_yolo.png,0,0
VI4278,out_img_norm/VI4278_yolo.png,1,6
GI620,out_img_norm/GI620_yolo.png,1,7
VI516,out_img_norm/VI516_yolo.png,1,2
GI179,out_img_norm/GI179_yolo.png,4,1
VI443,out_img_norm/VI443_yolo.png,0,0
GI501,out_img_norm/GI501_yolo.png,0,0
VI2589,out_img_norm/VI2589_yolo.png,0,0
VI1484,out_img_norm/VI1484_yolo.png,1,7
GI691,out_img_norm/GI691_yolo.png,1,7
VI2289,out_img_norm/VI2289_yolo.png,1,7
GI197,out_img_norm/GI197_yolo.png,5,0
VI2842,out_img_norm/VI2842_yolo.png,5,0
VI252,out_img_norm/VI252_yolo.png,0,0
VI1580,out_img_norm/VI1580_yolo.png,1,1
VI3375,out_img_norm/VI3375_yolo.png,1,2
GI806,out_img_norm/GI806_yolo.png,0,0
VI3229,out_img_norm/VI3229_yolo.png,1,7
VI2345,out_img_norm/VI2345_yolo.png,1,7
VI4029,out_img_norm/VI4029_yolo.png,1,1
VI2255,out_img_norm/VI2255_yolo.png,0,0
VI452,out_img_norm/VI452_yolo.png,1,7
VI1019,out_img_norm/VI1019_yolo.png,5,0
VI2016,out_img_norm/VI2016_yolo.png,1,7
VI1199,out_img_norm/VI1199_yolo.png,5,0
VI1433,out_img_norm/VI1433_yolo.png,0,0
VI3495,out_img_norm/VI3495_yolo.png,0,0
VI3406,out_img_norm/VI3406_yolo.png,0,0
GI701,out_img_norm/GI701_yolo.png,5,0
GI736,out_img_norm/GI736_yolo.png,5,0
GI796,out_img_norm/GI796_yolo.png,0,0
VI3072,out_img_norm/VI3072_yolo.png,1,5
VI2796,out_img_norm/VI2796_yolo.png,1,1
VI90,out_img_norm/VI90_yolo.png,1,7
VI3236,out_img_norm/VI3236_yolo.png,1,7
GI5,out_img_norm/GI5_yolo.png,2,7
VI2066,out_img_norm/VI2066_yolo.png,2,7
VI4150,out_img_norm/VI4150_yolo.png,1,1
VI2243,out_img_norm/VI2243_yolo.png,0,0
VI3459,out_img_norm/VI3459_yolo.png,1,7
VI2630,out_img_norm/VI2630_yolo.png,5,0
VI1761,out_img_norm/VI1761_yolo.png,1,4
VI2744,out_img_norm/VI2744_yolo.png,2,1
VI1145,out_img_norm/VI1145_yolo.png,0,0
VI201,out_img_norm/VI201_yolo.png,1,7
GI901,out_img_norm/GI901_yolo.png,1,7
VI3015,out_img_norm/VI3015_yolo.png,1,6
VI2319,out_img_norm/VI2319_yolo.png,0,0
VI4456,out_img_norm/VI4456_yolo.png,4,1
VI4262,out_img_norm/VI4262_yolo.png,2,6
VI702,out_img_norm/VI702_yolo.png,1,1
GI563,out_img_norm/GI563_yolo.png,1,7
VI548,out_img_norm/VI548_yolo.png,5,0
VI2690,out_img_norm/VI2690_yolo.png,0,0
GI705,out_img_norm/GI705_yolo.png,5,0
VI3365,out_img_norm/VI3365_yolo.png,1,7
VI4102,out_img_norm/VI4102_yolo.png,6,0
VI2727,out_img_norm/VI2727_yolo.png,3,1
VI880,out_img_norm/VI880_yolo.png,5,0
VI872,out_img_norm/VI872_yolo.png,5,0
VI1206,out_img_norm/VI1206_yolo.png,5,0
VI3730,out_img_norm/VI3730_yolo.png,0,0
VI1937,out_img_norm/VI1937_yolo.png,1,1
VI2067,out_img_norm/VI2067_yolo.png,5,0
VI1713,out_img_norm/VI1713_yolo.png,1,7
GI887,out_img_norm/GI887_yolo.png,0,0
VI1510,out_img_norm/VI1510_yolo.png,0,0
VI4422,out_img_norm/VI4422_yolo.png,1,7
VI4105,out_img_norm/VI4105_yolo.png,0,0
VI2224,out_img_norm/VI2224_yolo.png,1,7
VI1802,out_img_norm/VI1802_yolo.png,1,7
VI519,out_img_norm/VI519_yolo.png,1,7
VI4363,out_img_norm/VI4363_yolo.png,1,6
VI1150,out_img_norm/VI1150_yolo.png,0,0
VI4153,out_img_norm/VI4153_yolo.png,1,1
VI391,out_img_norm/VI391_yolo.png,1,7
VI797,out_img_norm/VI797_yolo.png,3,1
VI640,out_img_norm/VI640_yolo.png,1,6
VI317,out_img_norm/VI317_yolo.png,0,0
VI863,out_img_norm/VI863_yolo.png,1,2
VI879,out_img_norm/VI879_yolo.png,5,0
VI1486,out_img_norm/VI1486_yolo.png,1,7
VI2449,out_img_norm/VI2449_yolo.png,0,0
VI1122,out_img_norm/VI1122_yolo.png,1,6
VI3324,out_img_norm/VI3324_yolo.png,0,0
VI4191,out_img_norm/VI4191_yolo.png,1,7
VI1432,out_img_norm/VI1432_yolo.png,0,0
VI1374,out_img_norm/VI1374_yolo.png,0,0
VI731,out_img_norm/VI731_yolo.png,1,7
VI107,out_img_norm/VI107_yolo.png,1,7
VI2463,out_img_norm/VI2463_yolo.png,0,0
VI1192,out_img_norm/VI1192_yolo.png,4,7
VI901,out_img_norm/VI901_yolo.png,1,7
VI3180,out_img_norm/VI3180_yolo.png,1,2
GI546,out_img_norm/GI546_yolo.png,1,1
VI370,out_img_norm/VI370_yolo.png,1,6
GI883,out_img_norm/GI883_yolo.png,0,0
VI2167,out_img_norm/VI2167_yolo.png,0,0
VI2835,out_img_norm/VI2835_yolo.png,3,1
VI2996,out_img_norm/VI2996_yolo.png,1,4
VI1194,out_img_norm/VI1194_yolo.png,5,0
VI2593,out_img_norm/VI2593_yolo.png,0,0
VI2275,out_img_norm/VI2275_yolo.png,1,3
VI3506,out_img_norm/VI3506_yolo.png,5,0
VI873,out_img_norm/VI873_yolo.png,5,0
VI477,out_img_norm/VI477_yolo.png,1,7
VI1114,out_img_norm/VI1114_yolo.png,0,0
VI2588,out_img_norm/VI2588_yolo.png,2,2
VI305,out_img_norm/VI305_yolo.png,1,7
VI4085,out_img_norm/VI4085_yolo.png,3,1
VI3140,out_img_norm/VI3140_yolo.png,0,0
VI4440,out_img_norm/VI4440_yolo.png,0,0
VI3044,out_img_norm/VI3044_yolo.png,1,2
VI1739,out_img_norm/VI1739_yolo.png,2,2
GI80,out_img_norm/GI80_yolo.png,0,0
GI212,out_img_norm/GI212_yolo.png,5,0
VI2028,out_img_norm/VI2028_yolo.png,5,0
VI3147,out_img_norm/VI3147_yolo.png,0,0
GI881,out_img_norm/GI881_yolo.png,0,0
VI4234,out_img_norm/VI4234_yolo.png,2,1
VI2420,out_img_norm/VI2420_yolo.png,1,7
VI3426,out_img_norm/VI3426_yolo.png,0,0
VI1733,out_img_norm/VI1733_yolo.png,2,1
VI2018,out_img_norm/VI2018_yolo.png,0,0
VI3466,out_img_norm/VI3466_yolo.png,1,7
VI1071,out_img_norm/VI1071_yolo.png,1,7
VI298,out_img_norm/VI298_yolo.png,0,0
VI2912,out_img_norm/VI2912_yolo.png,2,5
VI1652,out_img_norm/VI1652_yolo.png,1,7
GI69,out_img_norm/GI69_yolo.png,4,7
VI1607,out_img_norm/VI1607_yolo.png,1,6
VI469,out_img_norm/VI469_yolo.png,1,6
VI1159,out_img_norm/VI1159_yolo.png,1,2
GI782,out_img_norm/GI782_yolo.png,0,0
GI795,out_img_norm/GI795_yolo.png,0,0
VI2689,out_img_norm/VI2689_yolo.png,0,0
VI100,out_img_norm/VI100_yolo.png,1,5
VI1578,out_img_norm/VI1578_yolo.png,0,0
VI2467,out_img_norm/VI2467_yolo.png,1,7
VI110,out_img_norm/VI110_yolo.png,1,7
VI4111,out_img_norm/VI4111_yolo.png,2,6
VI3335,out_img_norm/VI3335_yolo.png,1,6
VI1434,out_img_norm/VI1434_yolo.png,1,7
VI1280,out_img_norm/VI1280_yolo.png,6,0
VI941,out_img_norm/VI941_yolo.png,5,0
VI2683,out_img_norm/VI2683_yolo.png,1,7
VI1272,out_img_norm/VI1272_yolo.png,5,0
VI218,out_img_norm/VI218_yolo.png,1,7
VI148,out_img_norm/VI148_yolo.png,1,7
VI447,out_img_norm/VI447_yolo.png,1,7
VI518,out_img_norm/VI518_yolo.png,1,7
VI39,out_img_norm/VI39_yolo.png,0,0
VI1883,out_img_norm/VI1883_yolo.png,1,7
VI2144,out_img_norm/VI2144_yolo.png,0,0
GI555,out_img_norm/GI555_yolo.png,0,0
GI85,out_img_norm/GI85_yolo.png,1,7
VI4344,out_img_norm/VI4344_yolo.png,4,7
VI885,out_img_norm/VI885_yolo.png,1,3
VI3223,out_img_norm/VI3223_yolo.png,0,0
VI1720,out_img_norm/VI1720_yolo.png,3,1
VI73,out_img_norm/VI73_yolo.png,1,1
VI243,out_img_norm/VI243_yolo.png,3,6
VI1630,out_img_norm/VI1630_yolo.png,1,7
VI2414,out_img_norm/VI2414_yolo.png,0,0
GI767,out_img_norm/GI767_yolo.png,0,0
VI4336,out_img_norm/VI4336_yolo.png,0,0
VI405,out_img_norm/VI405_yolo.png,1,6
VI590,out_img_norm/VI590_yolo.png,1,7
GI518,out_img_norm/GI518_yolo.png,2,7
VI734,out_img_norm/VI734_yolo.png,1,7
VI970,out_img_norm/VI970_yolo.png,5,0
VI3603,out_img_norm/VI3603_yolo.png,3,1
VI3322,out_img_norm/VI3322_yolo.png,2,5
VI4276,out_img_norm/VI4276_yolo.png,2,1
VI803,out_img_norm/VI803_yolo.png,2,1
VI1137,out_img_norm/VI1137_yolo.png,1,5
VI3492,out_img_norm/VI3492_yolo.png,0,0
VI4331,out_img_norm/VI4331_yolo.png,5,0
GI191,out_img_norm/GI191_yolo.png,2,1
VI4313,out_img_norm/VI4313_yolo.png,6,0
VI4393,out_img_norm/VI4393_yolo.png,1,7
VI4446,out_img_norm/VI4446_yolo.png,1,2
VI2383,out_img_norm/VI2383_yolo.png,2,1
VI1611,out_img_norm/VI1611_yolo.png,1,2
VI12,out_img_norm/VI12_yolo.png,2,2
VI1772,out_img_norm/VI1772_yolo.png,1,1
VI481,out_img_norm/VI481_yolo.png,1,7
VI3527,out_img_norm/VI3527_yolo.png,0,0
VI3083,out_img_norm/VI3083_yolo.png,1,7
VI3442,out_img_norm/VI3442_yolo.png,0,0
GI739,out_img_norm/GI739_yolo.png,1,7
VI2620,out_img_norm/VI2620_yolo.png,4,1
GI592,out_img_norm/GI592_yolo.png,1,7
VI377,out_img_norm/VI377_yolo.png,1,2
VI2731,out_img_norm/VI2731_yolo.png,3,1
GI928,out_img_norm/GI928_yolo.png,1,6
VI3384,out_img_norm/VI3384_yolo.png,1,7
VI3691,out_img_norm/VI3691_yolo.png,2,1
VI284,out_img_norm/VI284_yolo.png,2,7
VI1158,out_img_norm/VI1158_yolo.png,1,3
VI3460,out_img_norm/VI3460_yolo.png,0,0
VI1413,out_img_norm/VI1413_yolo.png,1,7
VI2039,out_img_norm/VI2039_yolo.png,1,7
VI1456,out_img_norm/VI1456_yolo.png,1,7
VI2392,out_img_norm/VI2392_yolo.png,0,0
VI796,out_img_norm/VI796_yolo.png,1,2
VI800,out_img_norm/VI800_yolo.png,1,2
VI2137,out_img_norm/VI2137_yolo.png,1,7
VI1942,out_img_norm/VI1942_yolo.png,5,0
VI1843,out_img_norm/VI1843_yolo.png,5,0
VI2691,out_img_norm/VI2691_yolo.png,5,0
VI810,out_img_norm/VI810_yolo.png,0,0
VI1888,out_img_norm/VI1888_yolo.png,1,7
VI2103,out_img_norm/VI2103_yolo.png,1,7
VI793,out_img_norm/VI793_yolo.png,2,5
VI887,out_img_norm/VI887_yolo.png,3,2
VI3677,out_img_norm/VI3677_yolo.png,2,1
VI1379,out_img_norm/VI1379_yolo.png,1,7
VI1555,out_img_norm/VI1555_yolo.png,1,1
VI2070,out_img_norm/VI2070_yolo.png,1,7
VI1370,out_img_norm/VI1370_yolo.png,1,6
GI128,out_img_norm/GI128_yolo.png,1,7
VI3146,out_img_norm/VI3146_yolo.png,1,7
VI4231,out_img_norm/VI4231_yolo.png,4,1
VI3107,out_img_norm/VI3107_yolo.png,0,0
GI397,out_img_norm/GI397_yolo.png,0,0
VI613,out_img_norm/VI613_yolo.png,1,7
VI2407,out_img_norm/VI2407_yolo.png,3,1
VI1998,out_img_norm/VI1998_yolo.png,3,7
GI154,out_img_norm/GI154_yolo.png,1,7
VI4418,out_img_norm/VI4418_yolo.png,1,7
VI273,out_img_norm/VI273_yolo.png,1,6
VI3469,out_img_norm/VI3469_yolo.png,2,2
GI738,out_img_norm/GI738_yolo.png,0,0
VI2391,out_img_norm/VI2391_yolo.png,1,1
VI311,out_img_norm/VI311_yolo.png,1,7
GI210,out_img_norm/GI210_yolo.png,5,0
VI18,out_img_norm/VI18_yolo.png,2,7
GI383,out_img_norm/GI383_yolo.png,1,7
GI180,out_img_norm/GI180_yolo.png,4,1
VI3742,out_img_norm/VI3742_yolo.png,2,7
VI1319,out_img_norm/VI1319_yolo.png,6,0
VI1958,out_img_norm/VI1958_yolo.png,2,1
VI248,out_img_norm/VI248_yolo.png,1,7
VI4385,out_img_norm/VI4385_yolo.png,1,1
VI3689,out_img_norm/VI3689_yolo.png,2,1
VI566,out_img_norm/VI566_yolo.png,0,0
VI2584,out_img_norm/VI2584_yolo.png,3,1
VI239,out_img_norm/VI239_yolo.png,1,3
VI1887,out_img_norm/VI1887_yolo.png,1,7
VI385,out_img_norm/VI385_yolo.png,1,2
VI2314,out_img_norm/VI2314_yolo.png,0,0
VI868,out_img_norm/VI868_yolo.png,5,0
VI501,out_img_norm/VI501_yolo.png,1,7
VI3979,out_img_norm/VI3979_yolo.png,2,4
VI2206,out_img_norm/VI2206_yolo.png,0,0
VI3679,out_img_norm/VI3679_yolo.png,3,1
VI639,out_img_norm/VI639_yolo.png,1,7
VI855,out_img_norm/VI855_yolo.png,1,2
VI2439,out_img_norm/VI2439_yolo.png,0,0
VI264,out_img_norm/VI264_yolo.png,1,7
VI484,out_img_norm/VI484_yolo.png,0,0
VI331,out_img_norm/VI331_yolo.png,0,0
VI4246,out_img_norm/VI4246_yolo.png,5,0
VI2189,out_img_norm/VI2189_yolo.png,5,0
VI347,out_img_norm/VI347_yolo.png,0,0
VI1053,out_img_norm/VI1053_yolo.png,5,0
VI921,out_img_norm/VI921_yolo.png,5,0
VI1993,out_img_norm/VI1993_yolo.png,0,0
GI320,out_img_norm/GI320_yolo.png,5,0
VI1593,out_img_norm/VI1593_yolo.png,0,0
VI1927,out_img_norm/VI1927_yolo.png,6,0
VI653,out_img_norm/VI653_yolo.png,6,0
VI2023,out_img_norm/VI2023_yolo.png,1,7
VI573,out_img_norm/VI573_yolo.png,0,0
VI3720,out_img_norm/VI3720_yolo.png,0,0
VI931,out_img_norm/VI931_yolo.png,3,1
VI3323,out_img_norm/VI3323_yolo.png,0,0
VI2215,out_img_norm/VI2215_yolo.png,0,0
GI663,out_img_norm/GI663_yolo.png,0,0
GI573,out_img_norm/GI573_yolo.png,1,7
VI3186,out_img_norm/VI3186_yolo.png,0,0
GI253,out_img_norm/GI253_yolo.png,5,0
VI2453,out_img_norm/VI2453_yolo.png,0,0
VI1313,out_img_norm/VI1313_yolo.png,6,0
VI1971,out_img_norm/VI1971_yolo.png,1,1
VI510,out_img_norm/VI510_yolo.png,1,6
VI266,out_img_norm/VI266_yolo.png,1,7
VI3165,out_img_norm/VI3165_yolo.png,0,0
VI1534,out_img_norm/VI1534_yolo.png,1,1
GI740,out_img_norm/GI740_yolo.png,0,0
VI53,out_img_norm/VI53_yolo.png,1,2
VI1292,out_img_norm/VI1292_yolo.png,5,0
GI897,out_img_norm/GI897_yolo.png,1,7
VI4237,out_img_norm/VI4237_yolo.png,4,1
VI4161,out_img_norm/VI4161_yolo.png,1,4
VI993,out_img_norm/VI993_yolo.png,1,2
VI4192,out_img_norm/VI4192_yolo.png,1,1
VI1115,out_img_norm/VI1115_yolo.png,2,7
VI33,out_img_norm/VI33_yolo.png,5,0
VI4325,out_img_norm/VI4325_yolo.png,5,0
VI1382,out_img_norm/VI1382_yolo.png,0,0
VI3172,out_img_norm/VI3172_yolo.png,0,0
VI601,out_img_norm/VI601_yolo.png,5,0
GI562,out_img_norm/GI562_yolo.png,1,7
VI411,out_img_norm/VI411_yolo.png,1,1
GI734,out_img_norm/GI734_yolo.png,0,0
GI895,out_img_norm/GI895_yolo.png,0,0
GI679,out_img_norm/GI679_yolo.png,4,1
VI2870,out_img_norm/VI2870_yolo.png,1,1
GI665,out_img_norm/GI665_yolo.png,0,0
